 loan_id, loan_type, interest_rate ,loan_amount,remaining_principal,accrued_interest,remaining_interest,total_outstanding,past_due_penalty,expired_penalty, disbursement_date,repayment_start_date,repayment_frequency,repayment_end_date, number_of_repayments,loan_status,
4900001537,   GROUP  ,0.84,1000,92.5,280,17.5,110,4.11,170.59,28/09/2021,05/10/2021, Weekly ,,16,0,
4900002020,   BUSINESS,0.84,1500,267.5,420,52.5,320,48.05,158.02,30/06/2022,30/06/2022, Weekly ,,16,0,
4900001126,   BUSINESS,0.84,1000,0,280,0,0,0.15,32.02,29/06/2021,11/07/2021, Weekly ,,16,0,
4900000787,   BUSINESS,0.6,4000,0,800,0,0,168.35,1886.96,13/12/2020,17/12/2020, Weekly ,,16,0,
4900001220,   BUSINESS,0.6,1000,0,150,0,0,9.68,1.22,25/07/2021,25/07/2021, Weekly ,,12,0,
4900001474,   GROUP  ,0.84,2000,808,560,210,1018,59.16,1433.27,09/09/2021,16/09/2021, Weekly ,,16,0,
4900001197,   BUSINESS,0.96,3000,0,1440,0,0,101.74,0,14/09/2022,18/09/2022, Monthly ,,6,0,
4900001197,   BUSINESS,0.96,2000,0,640,0,0,2.94,0,21/04/2022,10/05/2022, Monthly ,,4,0,
4900001197,   BUSINESS,0.96,1000,0,160,0,0,0,3.06,22/07/2021,14/08/2021, Monthly ,,2,0,
4900001486,   BUSINESS,0.84,3000,0,840,0,0,32.31,185.5,22/09/2021,27/09/2021, Weekly ,,16,0,
4900001563,   BUSINESS,0.84,1500,50,420,0,50,76.31,593.87,29/09/2021,06/10/2021, Weekly ,,16,0,
4900001046,   BUSINESS,0.6,4000,0,1200,0,0,8.8,0,01/06/2021,09/06/2021, Weekly ,,24,0,
4900001046,   BUSINESS,0.6,4000,350,800,50,400,46.29,291.72,17/11/2021,21/11/2021, Weekly ,,16,0,
4900000791,   BUSINESS,0.6,4000,1237,800,240,1477,178.85,3800.11,16/12/2020,23/12/2020, Weekly ,,20,0,
4900001025,   BUSINESS,0.6,1500,70,300,0,70,4.29,97.49,26/05/2021,27/05/2021, Weekly ,,16,0,
4900000760,   BUSINESS,0.6,1500,0,225,0,0,2.5,0,27/11/2020,01/12/2020, Weekly ,,12,0,
4900001129,   BUSINESS,0.48,2000,0,320,0,0,10.47,5.1,30/06/2021,07/07/2021, Daily ,,80,0,
4900001556,   GROUP  ,0.6,1500,750,300,140,890,54.43,703.35,28/09/2021,05/10/2021, Weekly ,,16,0,
4900001581,   GROUP  ,0.6,2000,47.5,400,0,47.5,41.44,398.23,11/10/2021,18/10/2021, Weekly ,,16,0,
4900001032,   BUSINESS,0.84,5000,0,1400,0,0,4.09,0,30/08/2021,05/09/2021, Weekly ,,16,0,
4900001032,   BUSINESS,0.72,10000,0,2400,0,0,3.02,3.02,30/05/2021,31/05/2021, Weekly ,,16,0,
4900000012,   BUSINESS,0.96,4000,390,960,80,470,0,0,12/11/2017,16/11/2017, Weekly ,,12,0,
4900001047,   BUSINESS,0.6,4000,0,1200,0,0,8.8,0,01/06/2021,09/06/2021, Weekly ,,24,0,
4900001047,   BUSINESS,0.6,4000,350,800,50,400,46.29,291.72,17/11/2021,21/11/2021, Weekly ,,16,0,
4900001349,   GROUP  ,0.84,1000,0,280,0,0,0.54,25.98,08/09/2021,15/09/2021, Weekly ,,16,0,
4900002218,   BUSINESS,0.6,2000,0,400,0,0,19.07,24.3,26/09/2022,03/10/2022, Weekly ,,16,0,
4900001470,   GROUP  ,0.84,3000,0,840,0,0,14.34,0,08/09/2021,15/09/2021, Weekly ,,16,0,
4900000431,   BUSINESS,0.96,2000,0,480,0,0,0,14.42,09/05/2019,09/06/2019, Monthly ,,3,0,
4900000431,   BUSINESS,0.84,4000,14,840,0,14,120.17,1770.11,11/10/2021,24/10/2021, Monthly ,,3,0,
4900000431,   BUSINESS,0.84,9500,10,4655,0,10,230.33,1021.35,25/04/2021,22/05/2021, Monthly ,,7,0,
4900000431,   BUSINESS,0.96,2000,0,480,0,0,0,2.87,06/10/2019,06/11/2019, Monthly ,,3,0,
4900002239,   BUSINESS,0.6,2000,0,400,0,0,3.24,0,05/10/2022,10/10/2022, Weekly ,,16,0,
4900000719,   BUSINESS,1.2,20000,0,4000,0,0,59.18,0,22/12/2022,18/01/2023, Monthly ,,2,0,
4900000719,   BUSINESS,1.2,20000,0,12000,0,0,1634.67,364.39,14/03/2022,31/03/2022, Monthly ,,6,0,
4900000719,   BUSINESS,1.2,20000,20000,2000,2000,22000,0,72.33,26/01/2023,26/02/2023, Monthly ,,1,0,
4900001573,   GROUP  ,0.84,3000,1818.5,840,472.5,2291,290.06,2872.27,11/10/2021,13/10/2021, Weekly ,,16,0,
4900002194,   BUSINESS,0.6,3000,1022.5,600,187.5,1210,162.44,110.66,21/09/2022,25/09/2022, Weekly ,,16,0,
4900001891,   BUSINESS,0.6,1000,0,200,0,0,26.07,80.53,31/03/2022,03/04/2022, Weekly ,,16,0,
4900001364,   GROUP  ,0.84,1000,217.5,280,52.5,270,6.48,404.43,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001601,   GROUP  ,0.84,500,140,140,35,175,7.5,209.56,14/10/2021,21/10/2021, Weekly ,,16,0,
4900001848,   BUSINESS,0.6,2000,800,400,150,950,95.44,186.21,12/06/2022,16/06/2022, Weekly ,,16,0,
4900001354,   GROUP  ,0.84,1500,720,1680,735,1455,298.64,132.9,08/09/2021,10/10/2021, Monthly ,,16,0,
4900001312,   BUSINESS,0.84,2500,40,700,0,40,1.48,139.16,20/12/2021,26/12/2021, Weekly ,,16,0,
4900000476,   BUSINESS,0.84,5000,0,350,0,0,0,6.02,25/09/2019,24/10/2019, Monthly ,,1,0,
4900000303,   BUSINESS,0.96,11086.96,3524.81,886.96,0,3524.81,0,254164.88,30/10/2018,31/03/2019, Monthly ,,1,0,
4900002162,   BUSINESS,0.96,3000,0,1200,0,0,2.21,0,21/09/2022,02/10/2022, Monthly ,,5,0,
4900000523,   BUSINESS,0.84,5000,0,4200,0,0,0,44.56,29/09/2020,04/10/2020, Monthly ,,12,0,
4900000523,   BUSINESS,0.72,20000,0,14400,0,0,176.42,0,06/09/2020,30/09/2020, Monthly ,,12,0,
4900000523,   BUSINESS,0.72,20000,0,14400,0,0,663.52,8.9,10/06/2021,06/07/2021, Monthly ,,12,0,
4900000523,   BUSINESS,0.84,5000,0,700,0,0,0,104.64,13/07/2020,08/08/2020, Monthly ,,2,0,
4900000523,   BUSINESS,0.72,25000,8333.36,18000,5057.64,13391,6768.51,0,02/03/2022,29/03/2022, Monthly ,,12,0,
4900001876,   BUSINESS,0.6,5000,0,1500,0,0,258.54,19.24,21/03/2022,24/03/2022, Weekly ,,24,0,
4900001383,   BUSINESS,0.84,3000,50,840,0,50,32.35,335.94,25/08/2021,29/08/2021, Weekly ,,16,0,
4900000834,   BUSINESS,0.6,1000,0,200,0,0,0.52,0,19/01/2021,24/01/2021, Weekly ,,16,0,
4900000834,   BUSINESS,0.6,2000,0,400,0,0,34.42,23.34,19/05/2021,20/05/2021, Weekly ,,16,0,
4900000834,   BUSINESS,0.6,2000,178.6,400,25,203.6,92.06,450.39,28/10/2021,03/11/2021, Weekly ,,16,0,
4900000678,   BUSINESS,0.72,5000,0,1800,0,0,205.93,107.21,14/09/2020,02/10/2020, Monthly ,,6,0,
4900000398,   BUSINESS,0.84,5000,0,700,0,0,0,78.72,19/11/2019,17/12/2019, Monthly ,,2,0,
4900000398,   BUSINESS,0.84,15000,0,6300,0,0,225.5,73.53,18/10/2021,14/11/2021, Monthly ,,6,0,
4900000398,   BUSINESS,0.84,20000,0,8400,0,0,98.73,0,10/06/2021,06/07/2021, Monthly ,,6,0,
4900000398,   BUSINESS,0.84,15000,0,6300,0,0,132.09,49.02,28/10/2021,17/11/2021, Monthly ,,6,0,
4900000398,   BUSINESS,0.96,10000,0,2400,0,0,0,3.18,17/07/2019,15/08/2019, Monthly ,,3,0,
4900000398,   BUSINESS,0.84,20000,0,5600,0,0,0,88.32,17/03/2020,16/04/2020, Monthly ,,4,0,
4900000398,   BUSINESS,0.84,12000,0,2520,0,0,0,122.21,11/06/2020,04/07/2020, Monthly ,,3,0,
4900000398,   BUSINESS,0.84,10000,0,4200,0,0,635.37,0,16/05/2022,29/05/2022, Monthly ,,6,0,
4900000398,   BUSINESS,0.84,20000,0,4200,0,0,0,12.04,15/10/2019,14/11/2019, Monthly ,,3,0,
4900000398,   BUSINESS,0.84,20000,0,8400,0,0,1514.86,448.1,03/05/2022,29/05/2022, Monthly ,,6,0,
4900000398,   BUSINESS,0.84,20000,0,8400,0,0,481.9,277.25,15/02/2021,10/03/2021, Monthly ,,6,0,
4900000398,   BUSINESS,0.6,5000,0,250,0,0,0,60.41,22/04/2021,19/05/2021, Monthly ,,1,0,
4900000398,   BUSINESS,0.84,20000,0,8400,0,0,555.99,527.14,23/01/2022,27/02/2022, Monthly ,,6,0,
4900000891,   BUSINESS,0.5,20000,9993.35,10000,4166.65,14160,2096.9,5501.78,11/05/2021,05/06/2021, Monthly ,,12,0,
4900000331,   BUSINESS,0.72,7000,0,420,0,0,0,73.05,30/05/2021,23/06/2021, Monthly ,,1,0,
4900000331,   BUSINESS,0.84,5000,0,350,0,0,0,288,07/11/2021,05/12/2021, Monthly ,,1,0,
4900000899,   BUSINESS,0.6,2000,4,600,0,4,6.5,29.56,24/02/2022,01/03/2022, Weekly ,,24,0,
4900000691,   BUSINESS,1.2,20000,0,6000,0,0,2299.96,2949.2,19/01/2021,10/02/2021, Monthly ,,3,0,
4900000691,   BUSINESS,1.2,24490.6,0,4898.12,0,0,960.67,6811.81,23/09/2020,24/12/2020, Monthly ,,2,0,
4900001613,   BUSINESS,0.96,6000,0,2880,0,0,43.25,3.89,28/10/2021,17/11/2021, Monthly ,,6,0,
4900000956,   BUSINESS,0.6,1500,0,225,0,0,41.24,167,25/04/2021,28/04/2021, Weekly ,,12,0,
4900001338,   BUSINESS,0.96,5000,2132,2400,800,2932,506.52,5027.7,24/08/2021,16/09/2021, Monthly ,,6,0,
4900000710,   BUSINESS,0.6,3000,0,900,0,0,35.41,44.96,08/09/2021,12/09/2021, Weekly ,,24,0,
4900000710,   BUSINESS,0.6,2000,0,500,0,0,2.43,0,15/03/2021,18/03/2021, Weekly ,,20,0,
4900000710,   BUSINESS,0.6,3000,463.5,900,112.5,576,49.59,41.93,28/07/2022,03/08/2022, Weekly ,,24,0,
4900000423,   BUSINESS,0.84,10000,0,4200,0,0,411.8,2805.73,22/09/2021,26/09/2021, Weekly ,,24,0,
4900000423,   BUSINESS,0.84,10000,0,4200,0,0,3.27,0,30/03/2021,06/04/2021, Weekly ,,24,0,
4900001716,   GROUP  ,0.84,1500,1076.25,420,288.75,1365,146.69,1369.87,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001367,   GROUP  ,0.84,3000,937.5,840,240,1177.5,0,1720.83,08/12/2021,15/12/2021, Weekly ,,16,0,
4900001970,   BUSINESS,0.6,20000,0,1000,0,0,0,64.1,10/11/2022,11/12/2022, Monthly ,,1,0,
4900001970,   BUSINESS,0.6,10000,0,500,0,0,0,18.08,05/10/2022,09/10/2022, Monthly ,,1,0,
4900000335,   BUSINESS,0.96,1000,0,240,0,0,0,1,08/10/2018,04/11/2018, Monthly ,,3,0,
4900002386,   BUSINESS,1.2,20000,20000,2000,2000,22000,0,72.33,26/01/2023,26/02/2023, Monthly ,,1,0,
4900002387,   BUSINESS,1.2,20000,20000,2000,2000,22000,0,72.33,26/01/2023,26/02/2023, Monthly ,,1,0,
4900001154,   BUSINESS,0.96,4000,0,1920,0,0,15.57,0,06/07/2021,29/07/2021, Monthly ,,6,0,
4900002206,   BUSINESS,0.6,10000,3913,3000,1125,5038,359.65,0,25/09/2022,25/09/2022, Weekly ,,24,0,
4900001184,   BUSINESS,0.6,4000,1516,1200,450,1966,190.65,1679.85,18/07/2021,28/07/2021, Weekly ,,24,0,
4900000824,   BUSINESS,0.48,4000,0,640,0,0,72.43,23.24,19/01/2021,24/01/2021, Daily ,,80,0,
4900000824,   BUSINESS,0.6,4000,0,800,0,0,79.94,86.97,30/12/2021,12/01/2022, Daily ,,80,0,
4900000185,   BUSINESS,1.2,10000,10000,1000,963.73,10963.73,0,2135212.86,15/05/2019,14/06/2019, Monthly ,,1,0,
4900000185,   BUSINESS,1.2,10000,0,1000,0,0,0,36.24,02/12/2018,02/01/2019, Monthly ,,1,0,
4900000450,   BUSINESS,0.96,20000,0,4800,0,0,153.01,2521.51,29/07/2020,28/08/2020, Monthly ,,3,0,
4900001095,   BUSINESS,0.72,3000,0,180,0,0,0,50.37,01/08/2021,29/08/2021, Monthly ,,1,0,
4900001095,   BUSINESS,0.72,5000,1100,300,0,1100,0,2078.62,14/10/2021,07/11/2021, Monthly ,,1,0,
4900002241,   BUSINESS,0.6,2000,0,400,0,0,5.41,0,05/10/2022,10/10/2022, Weekly ,,16,0,
4900000267,   BUSINESS,0.84,4000,250,1120,56.43,306.43,0,13950.44,14/04/2020,21/04/2020, Weekly ,,16,0,
4900000267,   BUSINESS,0.84,2500,0,700,0,0,0,1.35,12/06/2019,17/06/2019, Weekly ,,16,0,
4900000267,   BUSINESS,0.84,3500,0,980,0,0,0,5.51,27/10/2019,30/10/2019, Weekly ,,16,0,
4900001511,   GROUP  ,0.6,2000,15,400,0,15,42.15,354.45,23/09/2021,30/09/2021, Weekly ,,16,0,
4900001099,   BUSINESS,0.48,10000,420,2400,100,520,240.95,1095.99,10/06/2021,23/06/2021, Daily ,,120,0,
4900001468,   GROUP  ,0.84,4000,0,1120,0,0,20.98,0,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001428,   BUSINESS,0.6,2000,725,400,125,850,53.07,805.93,29/08/2021,01/09/2021, Weekly ,,16,0,
4900000699,   BUSINESS,0.72,4000,704.89,1440,240,944.89,118.48,783.78,21/11/2021,29/11/2021, Bi-Weekly ,,12,0,
4900000699,   BUSINESS,0.6,3000,0,900,0,0,110.63,66.9,22/03/2021,31/03/2021, Bi-Weekly ,,12,0,
4900000699,   BUSINESS,0.72,2500,0,900,0,0,46.21,7.9,27/09/2020,04/10/2020, Bi-Weekly ,,12,0,
4900001551,   GROUP  ,0.6,2000,1159,400,225,1384,91.98,1082.17,28/09/2021,05/10/2021, Weekly ,,16,0,
4900001707,   GROUP  ,0.84,3000,2051,840,525,2576,218.28,2490.09,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001450,   BUSINESS,0.6,3000,0,900,0,0,0.27,0,08/09/2021,13/09/2021, Weekly ,,24,0,
4900001450,   BUSINESS,0.6,5000,1492.5,1500,437.5,1930,160.3,0,14/09/2022,22/09/2022, Weekly ,,24,0,
4900001798,   GROUP  ,0.6,10000,0,3000,0,0,6.01,0,05/01/2022,12/01/2022, Weekly ,,24,0,
4900001358,   GROUP  ,0.84,1000,0,280,0,0,0,8.74,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001784,   BUSINESS,0.84,20000,0,8400,0,0,1012.41,1825.44,20/12/2021,17/01/2022, Monthly ,,6,0,
4900001209,   BUSINESS,0.84,2000,0,560,0,0,13.7,120.3,25/07/2021,25/07/2021, Weekly ,,16,0,
4900000609,   BUSINESS,0.84,1000,0,280,0,0,0,8.28,11/06/2020,11/06/2020, Weekly ,,16,0,
4900002235,   BUSINESS,0.84,5000,2383.5,1400,612.5,2996,390.29,190.63,29/09/2022,06/10/2022, Weekly ,,16,0,
4900001893,   BUSINESS,0.6,5000,2298.5,1000,437.5,2736,154.4,997.84,31/03/2022,04/04/2022, Weekly ,,16,0,
4900000157,   BUSINESS,0.72,5000,0,1800,0,0,59.59,21.9,19/01/2021,25/02/2021, Monthly ,,6,0,
4900000074,   BUSINESS,1.2,5000,3333.33,1500,999.67,4333,0,0,23/10/2017,19/11/2017, Monthly ,,3,0,
4900001353,   GROUP  ,0.84,1000,0,280,0,0,0.54,19.36,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001140,   BUSINESS,0.6,10000,0,3000,0,0,55.48,0,29/06/2021,08/07/2021, Weekly ,,24,0,
4900001140,   GROUP  ,0.6,10000,0,3000,0,0,8.2,0,28/03/2022,11/04/2022, Weekly ,,24,0,
4900000647,   BUSINESS,0.72,5000,1500,3000,699,2199,858.28,5210.11,18/08/2020,17/09/2020, Monthly ,,10,0,
4900002266,   BUSINESS,0.84,5000,312.5,1400,87.5,400,0,2.76,03/11/2022,09/11/2022, Weekly ,,16,0,
4900001151,   BUSINESS,0.6,2000,0,400,0,0,0.25,0,01/07/2021,05/07/2021, Weekly ,,16,0,
4900000567,   BUSINESS,0.6,3000,0,600,0,0,1.04,0,01/03/2021,03/03/2021, Weekly ,,20,0,
4900000567,   BUSINESS,0.6,2000,0,400,0,0,0.81,9.17,12/02/2020,17/02/2020, Weekly ,,16,0,
4900001359,   GROUP  ,0.84,1500,0,1680,0,0,0,5.06,08/09/2021,10/10/2021, Monthly ,,16,0,
4900001283,   BUSINESS,0.6,10000,0,6000,0,0,59.49,0,25/08/2021,26/08/2021, Weekly ,,48,0,
4900000920,   BUSINESS,0.84,3500,291.74,1470,62.26,354,119.57,872.31,30/03/2021,01/04/2021, Weekly ,,24,0,
4900001308,   GROUP  ,0.6,3000,485,600,75,560,27.35,610.94,30/08/2021,06/09/2021, Weekly ,,16,0,
4900002142,   BUSINESS,0.6,1500,515.25,300,93.75,609,9.82,37,14/09/2022,22/09/2022, Weekly ,,16,0,
4900001257,   GROUP  ,0.84,3000,445,840,105,550,211.14,1249.37,08/12/2021,15/12/2021, Weekly ,,16,0,
4900001530,   GROUP  ,0.84,1000,8,280,0,8,14.56,356.56,27/09/2021,04/10/2021, Weekly ,,16,0,
4900000653,   BUSINESS,0.6,5000,0,1000,0,0,20.05,0,16/04/2021,18/04/2021, Weekly ,,16,0,
4900000653,   BUSINESS,0.6,10000,0,2000,0,0,131.44,0,17/08/2022,28/08/2022, Weekly ,,16,0,
4900000653,   GROUP  ,0.6,7000,0,1400,0,0,40.48,0,13/04/2022,20/04/2022, Weekly ,,16,0,
4900000783,   BUSINESS,0.6,2000,125,400,17,142,18.1,240.13,29/04/2021,02/05/2021, Weekly ,,16,0,
4900001307,   GROUP  ,0.6,4000,447,800,50,497,20.04,674.09,30/08/2021,06/09/2021, Weekly ,,16,0,
4900000644,   BUSINESS,0.6,2000,0,300,0,0,52.89,404.67,13/08/2020,20/08/2020, Weekly ,,12,0,
4900001315,   GROUP  ,0.84,2000,250,560,50,300,5.51,52.81,30/08/2021,06/09/2021, Weekly ,,16,0,
4900001690,   GROUP  ,0.84,2000,0,560,0,0,74.31,786.94,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001190,   BUSINESS,0.6,7000,0,2100,0,0,9.96,25.1,22/03/2022,17/04/2022, Monthly ,,6,0,
4900001491,   GROUP  ,0.84,2000,0,560,0,0,28.1,2.24,13/09/2021,20/09/2021, Weekly ,,16,0,
4900001170,   BUSINESS,0.84,1000,0,420,0,0,6.16,188.27,29/07/2021,01/08/2021, Weekly ,,24,0,
4900000702,   BUSINESS,0.6,2500,0,500,0,0,18.58,50.76,04/10/2020,07/10/2020, Weekly ,,20,0,
4900000706,   BUSINESS,0.84,20000,0,4200,0,0,337.58,68.72,08/10/2020,02/11/2020, Monthly ,,3,0,
4900000706,   BUSINESS,0.96,20000,0,4800,0,0,532.04,4788.37,15/09/2021,12/10/2021, Monthly ,,3,0,
4900001542,   BUSINESS,0.84,3000,0,840,0,0,0.56,0,29/09/2021,05/10/2021, Weekly ,,16,0,
4900002153,   BUSINESS,0.6,1500,443,300,75,518,17.47,44.57,15/09/2022,19/09/2022, Weekly ,,16,0,
4900001310,   GROUP  ,0.6,3000,930,600,150,1080,64.34,1029.13,30/08/2021,06/09/2021, Weekly ,,16,0,
4900001459,   GROUP  ,0.84,3000,0,840,0,0,10.67,0,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001459,   BUSINESS,0.84,3000,357.5,840,52.5,410,95.6,672.74,28/12/2021,04/01/2022, Weekly ,,16,0,
4900000661,   BUSINESS,0.6,2000,0,400,0,0,2.78,165.72,10/12/2020,20/12/2020, Weekly ,,16,0,
4900001316,   GROUP  ,0.84,2000,0,560,0,0,1.15,4.4,30/08/2021,06/09/2021, Weekly ,,16,0,
4900001279,   GROUP  ,0.6,2000,0,400,0,0,1.95,6.16,09/08/2021,16/08/2021, Weekly ,,16,0,
4900001279,   BUSINESS,0.6,4000,0,800,0,0,15.42,0,30/12/2021,09/01/2022, Weekly ,,16,0,
4900001235,   GROUP  ,0.84,3000,170,840,0,170,4.93,477.8,01/08/2021,08/08/2021, Weekly ,,16,0,
4900002037,   BUSINESS,0.96,5000,0,2400,0,0,45.06,59.46,30/06/2022,31/07/2022, Monthly ,,6,0,
4900001223,   BUSINESS,0.6,5000,0,1500,0,0,6.2,0,22/07/2021,27/07/2021, Weekly ,,24,0,
4900001223,   BUSINESS,0.6,5000,1076.5,1500,312.5,1389,273.51,826.63,30/12/2021,06/01/2022, Weekly ,,24,0,
4900001039,   BUSINESS,0.48,1000,0,160,0,0,16.04,2.59,01/06/2021,02/06/2021, Daily ,,80,0,
4900001645,   BUSINESS,0.84,2000,1443,560,385,1828,300.21,2016.88,28/10/2021,04/11/2021, Weekly ,,16,0,
4900002008,   BUSINESS,0.96,2000,400,800,154,554,0,0,06/10/2022,03/11/2022, Monthly ,,5,0,
4900002008,   BUSINESS,0.96,1000,0,240,0,0,0,2.87,15/06/2022,14/07/2022, Monthly ,,3,0,
4900002208,   BUSINESS,0.6,5000,434.5,1000,62.5,497,35.1,70.85,25/09/2022,25/09/2022, Weekly ,,16,0,
4900000538,   BUSINESS,0.6,4000,0,600,0,0,0.86,0,19/11/2020,23/11/2020, Weekly ,,12,0,
4900000538,   BUSINESS,0.6,2000,0,300,0,0,1.86,1.89,17/12/2019,19/12/2019, Weekly ,,12,0,
4900001558,   GROUP  ,0.6,1500,750,300,140,890,54.43,704.88,28/09/2021,05/10/2021, Weekly ,,16,0,
4900002190,   BUSINESS,0.6,3000,525,600,75,600,6.24,36.64,21/09/2022,25/09/2022, Weekly ,,16,0,
4900001084,   BUSINESS,0.84,15000,0,6300,0,0,217.02,2427.46,06/06/2021,03/07/2021, Monthly ,,6,0,
4900000904,   BUSINESS,0.72,20000,0,7200,0,0,161.95,0,10/05/2021,03/06/2021, Monthly ,,6,0,
4900000904,   BUSINESS,0.72,20000,207.32,10800,0,207.32,0,400.48,29/08/2021,19/09/2021, Monthly ,,9,0,
4900000594,   BUSINESS,0.96,10000,0,1600,0,0,0,196.3,06/07/2020,31/07/2020, Monthly ,,2,0,
4900000594,   BUSINESS,0.96,20000,0,3200,0,0,73.66,65.23,20/12/2021,16/01/2022, Monthly ,,2,0,
4900000594,   BUSINESS,0.84,10000,0,2100,0,0,130.73,130.44,07/03/2022,27/03/2022, Monthly ,,3,0,
4900001654,   GROUP  ,0.6,3000,2250,600,432,2682,226.82,1767.81,28/10/2021,04/11/2021, Weekly ,,16,0,
4900001482,   BUSINESS,0.84,2500,40,700,0,40,0,17.98,13/04/2022,17/04/2022, Weekly ,,16,0,
4900001482,   BUSINESS,0.84,4000,1750,1120,487,2237,81.83,20.6,06/11/2022,08/11/2022, Weekly ,,16,0,
4900001800,   GROUP  ,0.6,5000,0,1500,0,0,3.05,0,05/01/2022,12/01/2022, Weekly ,,24,0,
4900001294,   GROUP  ,0.84,1500,0,420,0,0,1.57,52.52,11/08/2021,18/08/2021, Weekly ,,16,0,
4900001174,   BUSINESS,0.6,3000,0,600,0,0,12.02,0.48,15/07/2021,20/07/2021, Weekly ,,16,0,
4900001174,   BUSINESS,0.6,4000,165,800,0,165,45.81,296.19,12/12/2021,13/12/2021, Weekly ,,16,0,
4900002053,   BUSINESS,0.72,10000,1858,3600,600,2458,131.04,138.8,21/07/2022,14/08/2022, Monthly ,,6,0,
4900001376,   GROUP  ,0.84,2000,60,560,0,60,0.69,172.64,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001330,   GROUP  ,0.84,2000,790,560,210,1000,62.81,1420.37,08/09/2021,15/09/2021, Weekly ,,16,0,
4900002086,   BUSINESS,0.84,2000,0,560,0,0,36.68,11.06,28/07/2022,04/08/2022, Weekly ,,16,0,
4900001094,   BUSINESS,0.48,1000,0,120,0,0,2.67,0.95,14/06/2021,23/06/2021, Daily ,,60,0,
4900000018,   BUSINESS,0.96,2000,265,480,40,305,0,0,07/09/2017,14/09/2017, Weekly ,,12,0,
4900001822,   BUSINESS,0.72,500,0,120,0,0,7.57,8.71,30/01/2022,03/02/2022, Weekly ,,16,0,
4900001452,   BUSINESS,0.48,5000,743,800,110,853,338.11,794.16,08/09/2021,13/09/2021, Daily ,,80,0,
4900001206,   BUSINESS,0.84,2000,0,560,0,0,6.26,85.14,25/07/2021,25/07/2021, Weekly ,,16,0,
4900000663,   BUSINESS,0.84,10000,4066,4200,1400,5466,1250.9,40378.54,30/08/2020,27/09/2020, Monthly ,,6,0,
4900000307,   BUSINESS,0.96,7349.55,6193.55,1175.93,587.97,6781.52,0,943586.94,10/09/2018,25/04/2019, Monthly ,,2,0,
4900002144,   BUSINESS,0.72,5000,0,1800,0,0,7.84,1.18,12/09/2022,22/09/2022, Monthly ,,6,0,
4900000049,   BUSINESS,1.2,3536.49,0,707.3,0,0,0,3.96,02/09/2018,29/06/2019, Monthly ,,2,0,
4900000049,   BUSINESS,0.96,15000,0,3600,0,0,0,30293.47,10/02/2020,10/03/2020, Monthly ,,3,0,
4900001994,   BUSINESS,0.96,10000,0,800,0,0,0,1379.52,14/11/2022,14/12/2022, Monthly ,,1,0,
4900001994,   BUSINESS,0.96,10000,0,800,0,0,0,90.14,12/06/2022,03/07/2022, Monthly ,,1,0,
4900001080,   BUSINESS,0.84,5000,0,700,0,0,19.68,28.75,08/12/2022,08/01/2023, Monthly ,,2,0,
4900001080,   BUSINESS,1.2,1000,0,100,0,0,0,3.96,11/07/2021,01/08/2021, Monthly ,,1,0,
4900002220,   BUSINESS,0.6,7000,1702.5,2100,437.5,2140,73.17,0,28/09/2022,04/10/2022, Weekly ,,24,0,
4900002009,   BUSINESS,0.96,10000,0,3200,0,0,335.29,1058.13,16/06/2022,17/07/2022, Monthly ,,4,0,
4900001495,   GROUP  ,0.84,1000,50,280,0,50,24.39,110.37,14/09/2021,21/09/2021, Weekly ,,16,0,
4900002329,   BUSINESS,0.84,3000,247.5,840,52.5,300,22.75,0,14/11/2022,21/11/2022, Weekly ,,16,0,
4900000881,   BUSINESS,0.96,10000,0,1600,0,0,428.09,898.41,08/03/2021,01/05/2021, Monthly ,,2,0,
4900000881,   BUSINESS,0.96,6500,3591.4,1560,520,4111.4,251.76,5051.52,30/12/2021,30/01/2022, Monthly ,,3,0,
4900000881,   BUSINESS,0.96,10000,0,1600,0,0,45.75,0,08/03/2021,24/03/2021, Monthly ,,2,0,
4900002088,   BUSINESS,0.6,4000,0,800,0,0,6.21,4.92,09/08/2022,21/08/2022, Weekly ,,16,0,
4900001982,   BUSINESS,0.6,3000,0,450,0,0,2.15,69.46,07/06/2022,14/06/2022, Weekly ,,12,0,
4900001411,   BUSINESS,0.96,18000,0,2880,0,0,381.69,0,17/11/2021,14/12/2021, Monthly ,,2,0,
4900001411,   BUSINESS,0.96,2500,0,1200,0,0,38.56,0,07/02/2022,28/02/2022, Monthly ,,6,0,
4900000963,   BUSINESS,0.96,2000,1000,640,260,1260,201.47,3695.37,25/04/2021,22/05/2021, Monthly ,,4,0,
4900002292,   BUSINESS,0.96,1000,1000,320,320,1320,112.42,0,06/11/2022,30/11/2022, Monthly ,,4,0,
4900002337,   BUSINESS,0.84,2000,0,560,0,0,21.65,0,21/11/2022,27/11/2022, Weekly ,,16,0,
